image,class,x,y,w,h,fpath
2015_06131.jpg,Motorbike,456,354,242,167,./ExDark/Motorbike
2015_06132.jpg,Motorbike,570,268,195,219,./ExDark/Motorbike
2015_06132.jpg,Motorbike,12,75,457,568,./ExDark/Motorbike
2015_06132.jpg,People,579,173,142,287,./ExDark/Motorbike
2015_06133.jpg,People,546,259,32,99,./ExDark/Motorbike
2015_06133.jpg,People,586,261,28,94,./ExDark/Motorbike
2015_06133.jpg,People,618,250,42,131,./ExDark/Motorbike
2015_06133.jpg,People,429,284,45,74,./ExDark/Motorbike
2015_06133.jpg,People,143,292,33,40,./ExDark/Motorbike
2015_06133.jpg,People,199,291,28,43,./ExDark/Motorbike
2015_06133.jpg,Motorbike,429,316,50,64,./ExDark/Motorbike
2015_06133.jpg,Motorbike,193,306,37,51,./ExDark/Motorbike
2015_06133.jpg,Car,3,290,140,107,./ExDark/Motorbike
2015_06133.jpg,Car,333,288,45,43,./ExDark/Motorbike
2015_06133.jpg,Car,387,293,45,35,./ExDark/Motorbike
2015_06133.jpg,Bicycle,141,309,40,47,./ExDark/Motorbike
2015_06134.jpg,People,99,24,121,244,./ExDark/Motorbike
2015_06134.jpg,People,210,44,58,148,./ExDark/Motorbike
2015_06134.jpg,People,276,36,101,213,./ExDark/Motorbike
2015_06134.jpg,People,372,43,85,170,./ExDark/Motorbike
2015_06134.jpg,People,541,42,54,275,./ExDark/Motorbike
2015_06134.jpg,Motorbike,112,121,105,187,./ExDark/Motorbike
2015_06134.jpg,Motorbike,208,88,55,126,./ExDark/Motorbike
2015_06134.jpg,Motorbike,283,101,98,190,./ExDark/Motorbike
2015_06134.jpg,Motorbike,376,100,76,156,./ExDark/Motorbike
2015_06135.jpg,People,728,373,71,100,./ExDark/Motorbike
2015_06135.jpg,People,679,328,98,138,./ExDark/Motorbike
2015_06135.jpg,People,700,278,49,78,./ExDark/Motorbike
2015_06135.jpg,People,886,282,45,167,./ExDark/Motorbike
2015_06135.jpg,People,816,276,96,256,./ExDark/Motorbike
2015_06135.jpg,Motorbike,452,304,244,157,./ExDark/Motorbike
2015_06135.jpg,Motorbike,108,302,626,489,./ExDark/Motorbike
2015_06135.jpg,Bicycle,785,426,210,93,./ExDark/Motorbike
2015_06135.jpg,Bicycle,227,321,185,150,./ExDark/Motorbike
2015_06136.jpg,Motorbike,256,59,1073,2098,./ExDark/Motorbike
2015_06137.jpg,People,298,511,172,280,./ExDark/Motorbike
2015_06137.jpg,Motorbike,257,569,324,228,./ExDark/Motorbike
2015_06138.jpg,Motorbike,90,83,661,482,./ExDark/Motorbike
2015_06139.JPEG,Car,99,112,254,154,./ExDark/Motorbike
2015_06139.JPEG,Car,20,109,96,92,./ExDark/Motorbike
2015_06139.JPEG,Motorbike,130,119,105,162,./ExDark/Motorbike
2015_06139.JPEG,Motorbike,353,121,107,163,./ExDark/Motorbike
2015_06139.JPEG,People,132,71,84,186,./ExDark/Motorbike
2015_06139.JPEG,People,340,58,140,223,./ExDark/Motorbike
2015_06140.JPEG,Bicycle,383,112,113,95,./ExDark/Motorbike
2015_06140.JPEG,Chair,293,109,52,58,./ExDark/Motorbike
2015_06140.JPEG,Chair,237,97,45,55,./ExDark/Motorbike
2015_06140.JPEG,Motorbike,25,102,75,80,./ExDark/Motorbike
2015_06140.JPEG,Motorbike,74,113,145,130,./ExDark/Motorbike
2015_06140.JPEG,Motorbike,147,154,158,116,./ExDark/Motorbike
2015_06140.JPEG,Motorbike,207,162,167,130,./ExDark/Motorbike
2015_06140.JPEG,Motorbike,246,191,199,142,./ExDark/Motorbike
2015_06140.JPEG,Table,249,103,78,54,./ExDark/Motorbike
2015_06141.JPEG,People,14,94,111,228,./ExDark/Motorbike
2015_06141.JPEG,People,149,91,94,184,./ExDark/Motorbike
2015_06141.JPEG,People,243,89,78,190,./ExDark/Motorbike
2015_06141.JPEG,People,420,94,74,184,./ExDark/Motorbike
2015_06141.JPEG,Motorbike,36,212,60,100,./ExDark/Motorbike
2015_06141.JPEG,Motorbike,147,151,103,140,./ExDark/Motorbike
2015_06141.JPEG,Motorbike,238,157,96,122,./ExDark/Motorbike
2015_06141.JPEG,Motorbike,400,151,96,119,./ExDark/Motorbike
2015_06142.JPEG,People,112,100,28,54,./ExDark/Motorbike
2015_06142.JPEG,People,131,91,37,93,./ExDark/Motorbike
2015_06142.JPEG,People,165,86,28,83,./ExDark/Motorbike
2015_06142.JPEG,People,210,89,29,85,./ExDark/Motorbike
2015_06142.JPEG,People,277,84,56,80,./ExDark/Motorbike
2015_06142.JPEG,People,376,71,41,95,./ExDark/Motorbike
2015_06142.JPEG,People,419,91,47,83,./ExDark/Motorbike
2015_06142.JPEG,Motorbike,8,135,63,45,./ExDark/Motorbike
2015_06142.JPEG,Motorbike,52,145,68,54,./ExDark/Motorbike
2015_06142.JPEG,Motorbike,104,151,97,73,./ExDark/Motorbike
2015_06142.JPEG,Motorbike,176,144,98,91,./ExDark/Motorbike
2015_06142.JPEG,Motorbike,245,156,63,100,./ExDark/Motorbike
2015_06142.JPEG,Motorbike,292,160,78,108,./ExDark/Motorbike
2015_06142.JPEG,Motorbike,351,134,69,146,./ExDark/Motorbike
2015_06142.JPEG,Motorbike,381,108,115,215,./ExDark/Motorbike
2015_06143.JPEG,Chair,293,79,48,61,./ExDark/Motorbike
2015_06143.JPEG,Car,21,43,114,87,./ExDark/Motorbike
2015_06143.JPEG,Bicycle,402,88,95,123,./ExDark/Motorbike
2015_06143.JPEG,Bicycle,243,75,50,61,./ExDark/Motorbike
2015_06143.JPEG,Motorbike,45,73,127,89,./ExDark/Motorbike
2015_06143.JPEG,Motorbike,88,99,156,152,./ExDark/Motorbike
2015_06143.JPEG,Motorbike,103,149,238,161,./ExDark/Motorbike
2015_06143.JPEG,Motorbike,139,165,306,204,./ExDark/Motorbike
2015_06143.JPEG,Table,268,73,83,20,./ExDark/Motorbike
2015_06143.JPEG,Table,415,96,82,45,./ExDark/Motorbike
2015_06144.JPEG,People,375,116,27,81,./ExDark/Motorbike
2015_06144.JPEG,People,392,110,33,93,./ExDark/Motorbike
2015_06144.JPEG,People,426,10,70,296,./ExDark/Motorbike
2015_06144.JPEG,People,323,127,22,39,./ExDark/Motorbike
2015_06144.JPEG,Motorbike,159,193,334,174,./ExDark/Motorbike
2015_06144.JPEG,Motorbike,203,130,124,95,./ExDark/Motorbike
2015_06144.JPEG,Bicycle,326,146,37,65,./ExDark/Motorbike
2015_06145.JPEG,People,189,84,19,41,./ExDark/Motorbike
2015_06145.JPEG,People,209,77,24,64,./ExDark/Motorbike
2015_06145.JPEG,People,236,79,25,64,./ExDark/Motorbike
2015_06145.JPEG,People,255,79,26,64,./ExDark/Motorbike
2015_06145.JPEG,Chair,280,118,30,41,./ExDark/Motorbike
2015_06145.JPEG,Motorbike,301,108,37,54,./ExDark/Motorbike
2015_06145.JPEG,Motorbike,125,110,102,48,./ExDark/Motorbike
2015_06145.JPEG,Motorbike,131,120,166,89,./ExDark/Motorbike
2015_06145.JPEG,Motorbike,254,163,182,190,./ExDark/Motorbike
2015_06145.JPEG,Car,111,100,50,30,./ExDark/Motorbike
2015_06146.JPEG,Bicycle,267,115,67,55,./ExDark/Motorbike
2015_06146.JPEG,Bicycle,436,113,59,99,./ExDark/Motorbike
2015_06146.JPEG,Chair,321,114,47,59,./ExDark/Motorbike
2015_06146.JPEG,Car,64,96,93,49,./ExDark/Motorbike
2015_06146.JPEG,Motorbike,83,117,145,104,./ExDark/Motorbike
2015_06146.JPEG,Motorbike,126,144,171,144,./ExDark/Motorbike
2015_06146.JPEG,Motorbike,152,156,223,187,./ExDark/Motorbike
2015_06146.JPEG,Motorbike,194,202,287,167,./ExDark/Motorbike
2015_06147.JPEG,Bicycle,262,106,73,61,./ExDark/Motorbike
2015_06147.JPEG,Car,166,91,52,51,./ExDark/Motorbike
2015_06147.JPEG,Car,64,95,36,26,./ExDark/Motorbike
2015_06147.JPEG,People,338,99,26,55,./ExDark/Motorbike
2015_06147.JPEG,People,355,73,20,84,./ExDark/Motorbike
2015_06147.JPEG,People,370,70,32,100,./ExDark/Motorbike
2015_06147.JPEG,People,446,18,50,247,./ExDark/Motorbike
2015_06147.JPEG,Motorbike,176,116,85,64,./ExDark/Motorbike
2015_06147.JPEG,Motorbike,168,141,180,133,./ExDark/Motorbike
2015_06147.JPEG,Motorbike,155,202,282,157,./ExDark/Motorbike
2015_06147.JPEG,Motorbike,187,219,309,155,./ExDark/Motorbike
2015_06148.JPEG,Bicycle,101,137,77,197,./ExDark/Motorbike
2015_06148.JPEG,Bicycle,27,122,81,231,./ExDark/Motorbike
2015_06148.JPEG,Car,263,84,103,68,./ExDark/Motorbike
2015_06148.JPEG,People,100,91,24,84,./ExDark/Motorbike
2015_06148.JPEG,People,121,77,25,104,./ExDark/Motorbike
2015_06148.JPEG,People,158,95,57,96,./ExDark/Motorbike
2015_06148.JPEG,People,183,82,35,75,./ExDark/Motorbike
2015_06148.JPEG,People,211,80,41,84,./ExDark/Motorbike
2015_06148.JPEG,People,278,90,58,84,./ExDark/Motorbike
2015_06148.JPEG,People,369,86,46,81,./ExDark/Motorbike
2015_06148.JPEG,Motorbike,155,129,105,77,./ExDark/Motorbike
2015_06148.JPEG,Motorbike,256,137,164,77,./ExDark/Motorbike
2015_06148.JPEG,Motorbike,251,186,232,123,./ExDark/Motorbike
2015_06148.JPEG,Motorbike,206,195,280,178,./ExDark/Motorbike
2015_06149.JPEG,Motorbike,6,17,774,535,./ExDark/Motorbike
2015_06150.JPEG,Chair,236,114,39,53,./ExDark/Motorbike
2015_06150.JPEG,Chair,291,116,52,66,./ExDark/Motorbike
2015_06150.JPEG,Bicycle,387,127,113,88,./ExDark/Motorbike
2015_06150.JPEG,Table,246,118,88,56,./ExDark/Motorbike
2015_06150.JPEG,Table,433,132,67,55,./ExDark/Motorbike
2015_06150.JPEG,Motorbike,19,117,152,87,./ExDark/Motorbike
2015_06150.JPEG,Motorbike,74,139,177,120,./ExDark/Motorbike
2015_06150.JPEG,Motorbike,142,154,171,131,./ExDark/Motorbike
2015_06150.JPEG,Motorbike,212,166,164,149,./ExDark/Motorbike
2015_06150.JPEG,Motorbike,252,196,197,158,./ExDark/Motorbike
2015_06151.JPEG,People,67,157,46,169,./ExDark/Motorbike
2015_06151.JPEG,People,155,176,68,150,./ExDark/Motorbike
2015_06151.JPEG,Car,5,155,55,85,./ExDark/Motorbike
2015_06151.JPEG,Car,152,169,90,64,./ExDark/Motorbike
2015_06151.JPEG,Car,231,165,108,70,./ExDark/Motorbike
2015_06151.JPEG,Motorbike,120,219,146,95,./ExDark/Motorbike
2015_06152.JPEG,Motorbike,7,217,108,149,./ExDark/Motorbike
2015_06152.JPEG,Motorbike,19,183,87,87,./ExDark/Motorbike
2015_06152.JPEG,Motorbike,5,156,39,79,./ExDark/Motorbike
2015_06152.JPEG,Motorbike,174,157,87,70,./ExDark/Motorbike
2015_06152.JPEG,Motorbike,264,167,58,87,./ExDark/Motorbike
2015_06152.JPEG,Motorbike,350,154,68,57,./ExDark/Motorbike
2015_06152.JPEG,People,449,119,49,129,./ExDark/Motorbike
2015_06153.JPEG,People,240,74,30,102,./ExDark/Motorbike
2015_06153.JPEG,People,320,77,33,69,./ExDark/Motorbike
2015_06153.JPEG,Motorbike,261,123,83,141,./ExDark/Motorbike
2015_06153.JPEG,Motorbike,286,174,149,192,./ExDark/Motorbike
2015_06153.JPEG,Motorbike,7,185,57,170,./ExDark/Motorbike
2015_06153.JPEG,Motorbike,81,160,126,156,./ExDark/Motorbike
2015_06153.JPEG,Motorbike,177,117,58,72,./ExDark/Motorbike
2015_06153.JPEG,Car,135,91,89,64,./ExDark/Motorbike
2015_06153.JPEG,Car,8,101,166,133,./ExDark/Motorbike
2015_06154.JPEG,Bicycle,124,101,51,84,./ExDark/Motorbike
2015_06154.JPEG,Bicycle,183,108,41,91,./ExDark/Motorbike
2015_06154.JPEG,People,226,91,22,71,./ExDark/Motorbike
2015_06154.JPEG,People,253,94,22,73,./ExDark/Motorbike
2015_06154.JPEG,Motorbike,236,129,150,103,./ExDark/Motorbike
2015_06154.JPEG,Motorbike,48,125,426,248,./ExDark/Motorbike
2015_06155.JPEG,Motorbike,108,50,365,314,./ExDark/Motorbike
2015_06156.JPEG,Motorbike,76,113,71,95,./ExDark/Motorbike
2015_06156.JPEG,Motorbike,18,125,54,124,./ExDark/Motorbike
2015_06156.JPEG,Motorbike,197,86,132,102,./ExDark/Motorbike
2015_06156.JPEG,Motorbike,284,130,152,116,./ExDark/Motorbike
2015_06156.JPEG,Motorbike,99,135,159,149,./ExDark/Motorbike
2015_06156.JPEG,Motorbike,40,205,257,169,./ExDark/Motorbike
2015_06156.JPEG,Motorbike,339,151,155,188,./ExDark/Motorbike
2015_06156.JPEG,People,122,39,69,184,./ExDark/Motorbike
2015_06156.JPEG,People,6,13,78,229,./ExDark/Motorbike
2015_06156.JPEG,Car,155,24,241,105,./ExDark/Motorbike
2015_06157.jpg,Motorbike,102,38,498,538,./ExDark/Motorbike
2015_06158.jpg,Motorbike,381,205,291,341,./ExDark/Motorbike
2015_06159.jpg,Motorbike,15,22,474,514,./ExDark/Motorbike
2015_06159.jpg,Motorbike,348,82,490,444,./ExDark/Motorbike
2015_06160.jpg,People,351,293,154,226,./ExDark/Motorbike
2015_06160.jpg,Motorbike,253,369,318,234,./ExDark/Motorbike
2015_06160.jpg,Car,8,344,237,180,./ExDark/Motorbike
2015_06161.jpg,People,472,181,171,329,./ExDark/Motorbike
2015_06161.jpg,Motorbike,251,235,478,316,./ExDark/Motorbike
2015_06162.jpg,People,664,359,71,116,./ExDark/Motorbike
2015_06162.jpg,Motorbike,647,389,99,125,./ExDark/Motorbike
2015_06163.jpg,People,288,349,199,371,./ExDark/Motorbike
2015_06163.jpg,Motorbike,112,443,521,322,./ExDark/Motorbike
2015_06164.jpg,Motorbike,358,381,206,132,./ExDark/Motorbike
2015_06164.jpg,Car,18,335,399,158,./ExDark/Motorbike
2015_06164.jpg,Car,510,394,344,124,./ExDark/Motorbike
2015_06165.jpg,Motorbike,82,376,428,275,./ExDark/Motorbike
2015_06166.jpg,Motorbike,31,183,242,284,./ExDark/Motorbike
2015_06166.jpg,People,462,71,268,246,./ExDark/Motorbike
2015_06166.jpg,Car,300,218,265,159,./ExDark/Motorbike
2015_06167.png,Motorbike,49,78,384,310,./ExDark/Motorbike
2015_06167.png,Motorbike,127,53,496,373,./ExDark/Motorbike
2015_06168.png,Motorbike,130,69,347,299,./ExDark/Motorbike
2015_06168.png,Motorbike,272,92,206,361,./ExDark/Motorbike
2015_06169.jpg,People,442,583,22,80,./ExDark/Motorbike
2015_06169.jpg,People,459,599,26,62,./ExDark/Motorbike
2015_06169.jpg,People,561,579,29,66,./ExDark/Motorbike
2015_06169.jpg,People,660,582,43,65,./ExDark/Motorbike
2015_06169.jpg,People,706,586,25,64,./ExDark/Motorbike
2015_06169.jpg,People,740,592,31,49,./ExDark/Motorbike
2015_06169.jpg,People,1035,560,39,61,./ExDark/Motorbike
2015_06169.jpg,People,1138,574,44,50,./ExDark/Motorbike
2015_06169.jpg,People,1071,586,24,35,./ExDark/Motorbike
2015_06169.jpg,Motorbike,6,632,120,218,./ExDark/Motorbike
2015_06169.jpg,Motorbike,88,608,174,262,./ExDark/Motorbike
2015_06169.jpg,Motorbike,198,611,216,274,./ExDark/Motorbike
2015_06169.jpg,Motorbike,422,646,197,246,./ExDark/Motorbike
2015_06169.jpg,Motorbike,758,606,94,65,./ExDark/Motorbike
2015_06169.jpg,Motorbike,851,583,50,82,./ExDark/Motorbike
2015_06169.jpg,Motorbike,604,642,237,279,./ExDark/Motorbike
2015_06169.jpg,Motorbike,872,593,253,343,./ExDark/Motorbike
2015_06169.jpg,Motorbike,1145,606,132,75,./ExDark/Motorbike
2015_06170.jpg,Motorbike,400,429,249,279,./ExDark/Motorbike
2015_06170.jpg,People,412,320,161,347,./ExDark/Motorbike
2015_06170.jpg,People,481,299,166,403,./ExDark/Motorbike
2015_06170.jpg,Car,547,327,148,160,./ExDark/Motorbike
2015_06170.jpg,Bicycle,694,385,92,75,./ExDark/Motorbike
2015_06171.jpg,People,232,74,91,221,./ExDark/Motorbike
2015_06171.jpg,Motorbike,178,155,208,180,./ExDark/Motorbike
2015_06172.jpg,People,521,566,22,46,./ExDark/Motorbike
2015_06172.jpg,People,544,560,19,54,./ExDark/Motorbike
2015_06172.jpg,People,568,559,28,50,./ExDark/Motorbike
2015_06172.jpg,People,626,563,17,44,./ExDark/Motorbike
2015_06172.jpg,People,675,561,24,48,./ExDark/Motorbike
2015_06172.jpg,People,820,556,25,56,./ExDark/Motorbike
2015_06172.jpg,People,870,561,16,51,./ExDark/Motorbike
2015_06172.jpg,People,851,555,20,58,./ExDark/Motorbike
2015_06172.jpg,People,264,558,41,86,./ExDark/Motorbike
2015_06172.jpg,People,140,563,37,72,./ExDark/Motorbike
2015_06172.jpg,People,83,554,39,98,./ExDark/Motorbike
2015_06172.jpg,Motorbike,85,596,58,63,./ExDark/Motorbike
2015_06172.jpg,Motorbike,139,593,50,63,./ExDark/Motorbike
2015_06172.jpg,Motorbike,256,586,60,62,./ExDark/Motorbike
2015_06172.jpg,Car,212,568,139,67,./ExDark/Motorbike
2015_06172.jpg,Car,73,563,150,78,./ExDark/Motorbike
2015_06172.jpg,Car,3,556,74,87,./ExDark/Motorbike
2015_06173.jpg,Car,413,537,85,64,./ExDark/Motorbike
2015_06173.jpg,Car,316,522,114,129,./ExDark/Motorbike
2015_06173.jpg,Car,507,541,121,52,./ExDark/Motorbike
2015_06173.jpg,Car,717,543,63,66,./ExDark/Motorbike
2015_06173.jpg,Car,574,551,155,98,./ExDark/Motorbike
2015_06173.jpg,Car,761,552,129,89,./ExDark/Motorbike
2015_06173.jpg,Car,872,538,71,69,./ExDark/Motorbike
2015_06173.jpg,Bus,929,407,91,211,./ExDark/Motorbike
2015_06173.jpg,People,494,533,73,145,./ExDark/Motorbike
2015_06173.jpg,People,16,509,72,143,./ExDark/Motorbike
2015_06173.jpg,Motorbike,227,528,85,99,./ExDark/Motorbike
2015_06173.jpg,Motorbike,134,547,58,135,./ExDark/Motorbike
2015_06173.jpg,Motorbike,20,518,129,169,./ExDark/Motorbike
2015_06174.jpg,Motorbike,327,89,424,422,./ExDark/Motorbike
2015_06175.jpeg,Chair,1542,200,75,41,./ExDark/Motorbike
2015_06175.jpeg,Chair,1471,203,86,50,./ExDark/Motorbike
2015_06175.jpeg,Chair,1460,214,56,45,./ExDark/Motorbike
2015_06175.jpeg,Chair,1423,227,82,108,./ExDark/Motorbike
2015_06175.jpeg,Chair,1370,232,81,125,./ExDark/Motorbike
2015_06175.jpeg,Table,1472,214,157,159,./ExDark/Motorbike
2015_06175.jpeg,Motorbike,506,225,647,615,./ExDark/Motorbike
2015_06176.jpg,People,520,415,67,160,./ExDark/Motorbike
2015_06176.jpg,People,115,440,155,353,./ExDark/Motorbike
2015_06176.jpg,Motorbike,78,512,286,299,./ExDark/Motorbike
2015_06176.jpg,Car,89,438,107,71,./ExDark/Motorbike
2015_06176.jpg,Car,595,414,96,58,./ExDark/Motorbike
2015_06176.jpg,Car,682,409,95,62,./ExDark/Motorbike
2015_06176.jpg,Car,770,408,72,51,./ExDark/Motorbike
2015_06176.jpg,Car,797,436,102,96,./ExDark/Motorbike
2015_06177.jpg,People,867,203,27,64,./ExDark/Motorbike
2015_06177.jpg,Motorbike,65,165,334,417,./ExDark/Motorbike
2015_06178.jpg,People,99,106,107,279,./ExDark/Motorbike
2015_06178.jpg,People,263,167,84,121,./ExDark/Motorbike
2015_06178.jpg,People,511,208,74,129,./ExDark/Motorbike
2015_06178.jpg,People,304,122,171,293,./ExDark/Motorbike
2015_06178.jpg,People,586,161,144,249,./ExDark/Motorbike
2015_06178.jpg,Motorbike,563,241,169,269,./ExDark/Motorbike
2015_06178.jpg,Motorbike,503,251,74,133,./ExDark/Motorbike
2015_06178.jpg,Motorbike,240,228,97,147,./ExDark/Motorbike
2015_06178.jpg,Motorbike,28,192,206,257,./ExDark/Motorbike
2015_06178.jpg,Motorbike,305,218,163,287,./ExDark/Motorbike
2015_06179.jpg,Motorbike,138,362,117,70,./ExDark/Motorbike
2015_06179.jpg,Motorbike,158,368,189,132,./ExDark/Motorbike
2015_06179.jpg,Motorbike,189,367,246,232,./ExDark/Motorbike
2015_06180.jpg,Motorbike,571,343,366,360,./ExDark/Motorbike
2015_06181.jpg,Motorbike,357,357,992,707,./ExDark/Motorbike
2015_06181.jpg,People,845,37,460,937,./ExDark/Motorbike
2015_06182.jpg,Motorbike,248,318,199,219,./ExDark/Motorbike
2015_06183.jpg,Motorbike,68,317,313,288,./ExDark/Motorbike
2015_06184.jpg,Motorbike,159,351,209,199,./ExDark/Motorbike
2015_06184.jpg,People,190,298,160,246,./ExDark/Motorbike
2015_06185.jpg,Motorbike,392,833,62,73,./ExDark/Motorbike
2015_06185.jpg,Motorbike,348,841,48,96,./ExDark/Motorbike
2015_06185.jpg,Motorbike,262,827,82,116,./ExDark/Motorbike
2015_06185.jpg,Car,422,813,84,85,./ExDark/Motorbike
2015_06185.jpg,Car,17,806,269,221,./ExDark/Motorbike
2015_06186.jpg,Motorbike,72,40,466,273,./ExDark/Motorbike
2015_06187.jpg,Motorbike,223,245,131,242,./ExDark/Motorbike
2015_06188.jpg,Car,4,195,82,49,./ExDark/Motorbike
2015_06188.jpg,Car,79,193,66,42,./ExDark/Motorbike
2015_06188.jpg,Car,147,193,49,31,./ExDark/Motorbike
2015_06188.jpg,Car,192,191,40,29,./ExDark/Motorbike
2015_06188.jpg,Car,220,192,35,23,./ExDark/Motorbike
2015_06188.jpg,Car,310,187,26,23,./ExDark/Motorbike
2015_06188.jpg,Car,256,192,42,29,./ExDark/Motorbike
2015_06188.jpg,Motorbike,294,125,222,401,./ExDark/Motorbike
2015_06189.jpg,Motorbike,229,554,144,171,./ExDark/Motorbike
2015_06190.jpg,Motorbike,52,426,274,267,./ExDark/Motorbike
2015_06190.jpg,Motorbike,294,411,313,264,./ExDark/Motorbike
2015_06190.jpg,Motorbike,565,396,323,269,./ExDark/Motorbike
2015_06191.jpg,Motorbike,64,133,685,616,./ExDark/Motorbike
2015_06192.jpg,Motorbike,409,154,286,327,./ExDark/Motorbike
2015_06193.jpg,Motorbike,129,353,240,431,./ExDark/Motorbike
2015_06193.jpg,People,47,286,124,403,./ExDark/Motorbike
2015_06194.jpg,Motorbike,165,60,573,494,./ExDark/Motorbike
2015_06195.jpg,Motorbike,143,333,145,175,./ExDark/Motorbike
2015_06195.jpg,Motorbike,15,307,296,297,./ExDark/Motorbike
2015_06195.jpg,Motorbike,249,324,168,226,./ExDark/Motorbike
2015_06195.jpg,Motorbike,355,312,203,276,./ExDark/Motorbike
2015_06195.jpg,Motorbike,504,262,227,349,./ExDark/Motorbike
2015_06195.jpg,Motorbike,704,274,136,300,./ExDark/Motorbike
2015_06195.jpg,Motorbike,392,204,62,107,./ExDark/Motorbike
2015_06195.jpg,People,250,174,97,141,./ExDark/Motorbike
2015_06195.jpg,People,405,192,48,103,./ExDark/Motorbike
2015_06195.jpg,People,435,170,45,59,./ExDark/Motorbike
2015_06195.jpg,People,375,186,31,45,./ExDark/Motorbike
2015_06195.jpg,People,398,174,37,33,./ExDark/Motorbike
2015_06195.jpg,People,763,103,20,63,./ExDark/Motorbike
2015_06195.jpg,People,780,110,24,54,./ExDark/Motorbike
2015_06195.jpg,People,795,103,26,58,./ExDark/Motorbike
2015_06195.jpg,People,813,96,23,63,./ExDark/Motorbike
2015_06195.jpg,People,833,91,16,69,./ExDark/Motorbike
2015_06195.jpg,People,625,132,15,22,./ExDark/Motorbike
2015_06195.jpg,People,667,121,17,24,./ExDark/Motorbike
2015_06195.jpg,People,691,125,25,32,./ExDark/Motorbike
2015_06196.png,People,335,93,310,364,./ExDark/Motorbike
2015_06196.png,Motorbike,12,133,317,405,./ExDark/Motorbike
2015_06196.png,Motorbike,270,199,432,337,./ExDark/Motorbike
2015_06196.png,Motorbike,931,162,245,378,./ExDark/Motorbike
2015_06196.png,Motorbike,689,209,408,333,./ExDark/Motorbike
2015_06197.png,Motorbike,262,13,844,522,./ExDark/Motorbike
2015_06198.png,People,206,318,40,87,./ExDark/Motorbike
2015_06198.png,People,350,309,26,44,./ExDark/Motorbike
2015_06198.png,People,683,181,261,309,./ExDark/Motorbike
2015_06198.png,Motorbike,666,259,398,257,./ExDark/Motorbike
2015_06199.png,Motorbike,952,284,73,157,./ExDark/Motorbike
2015_06199.png,Motorbike,1095,244,238,152,./ExDark/Motorbike
2015_06199.png,Motorbike,1064,328,210,127,./ExDark/Motorbike
2015_06199.png,Motorbike,952,442,316,152,./ExDark/Motorbike
2015_06199.png,Motorbike,878,530,327,189,./ExDark/Motorbike
2015_06199.png,Motorbike,816,660,378,187,./ExDark/Motorbike
2015_06199.png,People,967,245,97,164,./ExDark/Motorbike
2015_06199.png,Car,1468,210,162,185,./ExDark/Motorbike
2015_06199.png,Car,1442,352,233,273,./ExDark/Motorbike
2015_06199.png,Car,1312,703,379,350,./ExDark/Motorbike
2015_06199.png,Car,1695,562,205,212,./ExDark/Motorbike
2015_06199.png,Car,1701,432,204,139,./ExDark/Motorbike
2015_06199.png,Table,251,598,265,219,./ExDark/Motorbike
2015_06199.png,Table,610,344,214,270,./ExDark/Motorbike
2015_06199.png,Table,830,225,136,164,./ExDark/Motorbike
2015_06200.png,Car,1336,531,385,513,./ExDark/Motorbike
2015_06200.png,Car,1505,148,233,288,./ExDark/Motorbike
2015_06200.png,Car,1543,35,163,139,./ExDark/Motorbike
2015_06200.png,Motorbike,1147,24,256,181,./ExDark/Motorbike
2015_06200.png,Motorbike,1088,117,252,135,./ExDark/Motorbike
2015_06200.png,Motorbike,995,232,323,163,./ExDark/Motorbike
2015_06200.png,Motorbike,927,349,327,171,./ExDark/Motorbike
2015_06200.png,Motorbike,853,454,375,189,./ExDark/Motorbike
2015_06200.png,Motorbike,284,604,362,285,./ExDark/Motorbike
2015_06200.png,People,370,541,184,348,./ExDark/Motorbike
2015_06200.png,Table,874,24,132,153,./ExDark/Motorbike
2015_06200.png,Table,666,145,212,252,./ExDark/Motorbike
2015_06200.png,Table,331,381,244,208,./ExDark/Motorbike
2015_06201.png,People,265,145,389,552,./ExDark/Motorbike
2015_06201.png,Motorbike,671,377,304,248,./ExDark/Motorbike
2015_06201.png,Motorbike,923,367,236,241,./ExDark/Motorbike
2015_06201.png,Motorbike,1140,366,131,199,./ExDark/Motorbike
2015_06202.png,Motorbike,861,372,374,177,./ExDark/Motorbike
2015_06202.png,Motorbike,937,275,309,166,./ExDark/Motorbike
2015_06202.png,Motorbike,1017,151,287,168,./ExDark/Motorbike
2015_06202.png,Motorbike,1098,50,227,121,./ExDark/Motorbike
2015_06202.png,Motorbike,1159,13,220,95,./ExDark/Motorbike
2015_06202.png,Motorbike,278,531,406,261,./ExDark/Motorbike
2015_06202.png,People,428,458,124,322,./ExDark/Motorbike
2015_06202.png,Table,310,300,248,215,./ExDark/Motorbike
2015_06202.png,Table,651,63,211,232,./ExDark/Motorbike
2015_06202.png,Car,1493,82,259,273,./ExDark/Motorbike
2015_06202.png,Car,1328,467,401,564,./ExDark/Motorbike
2015_06203.png,Motorbike,765,316,130,151,./ExDark/Motorbike
2015_06203.png,People,800,257,83,166,./ExDark/Motorbike
2015_06204.png,People,1056,124,382,945,./ExDark/Motorbike
2015_06204.png,Motorbike,569,343,1008,553,./ExDark/Motorbike
2015_06204.png,Motorbike,597,140,394,505,./ExDark/Motorbike
2015_06205.png,Motorbike,231,293,751,420,./ExDark/Motorbike
2015_06205.png,People,407,105,380,599,./ExDark/Motorbike
